run_id,case_name,generated_at,workload_name,recommended_region,recommended_start_time_local,avg_electricity_price_usd_per_kwh,pricing_source,pricing_node,projected_total_cost_usd,optimized_emissions_total,cost_savings_pct,emissions_reduction_pct,status,summary_note
util-20260322T181903Z-4a24a878,Carbon Optimization - CAISO_SANBERNARDINO,2026-03-22 18:19:03 UTC,Util Run 4a24a878,CAISO_SANBERNARDINO,2026-03-22 11:20:00 PDT,0.017517802291666665,CAISO,TH_NP15_GEN-APND,0.042042725499999996,0.0,14.716467168404538,100.0,Recommended,Start at 2026-03-22 11:20:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 14.7% and emissions by 100.0%.
