run_id,case_name,generated_at,workload_name,recommended_region,recommended_start_time_local,avg_electricity_price_usd_per_kwh,pricing_source,pricing_node,projected_total_cost_usd,optimized_emissions_total,cost_savings_pct,emissions_reduction_pct,status,summary_note
util-20260322T174424Z-8fcf3cf4,Carbon Optimization - CAISO_SANBERNARDINO,2026-03-22 17:44:24 UTC,Util Run 8fcf3cf4,CAISO_SANBERNARDINO,2026-03-22 10:45:00 PDT,0.01557000270833333,CAISO,TH_NP15_GEN-APND,0.037368006499999995,0.0,3.3950108435966375,100.0,Recommended,Start at 2026-03-22 10:45:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 3.4% and emissions by 100.0%.
