run_id,case_name,generated_at,workload_name,recommended_region,recommended_start_time_local,avg_electricity_price_usd_per_kwh,pricing_source,pricing_node,projected_total_cost_usd,optimized_emissions_total,cost_savings_pct,emissions_reduction_pct,status,summary_note
util-20260322T180218Z-90f6fa08,Carbon Optimization - CAISO_SANBERNARDINO,2026-03-22 18:02:18 UTC,Util Run 90f6fa08,CAISO_SANBERNARDINO,2026-03-22 11:05:00 PDT,0.023182891488425932,CAISO,TH_NP15_GEN-APND,0.12518761403749998,2.3271099999999993,19.27468112351268,29.049739818150933,Recommended,Start at 2026-03-22 11:05:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 19.3% and emissions by 29.0%.
