run_id,case_name,generated_at,workload_name,workload_type,estimated_energy_kwh,estimated_runtime_hours,eligible_regions,recommended_region,recommended_start_time_local,recommended_end_time_local,recommended_start_time_utc,recommended_end_time_utc,avg_grid_emissions_gco2_per_kwh,avg_electricity_price_usd_per_kwh,pricing_source,pricing_region_code,pricing_node,projected_electricity_cost_usd,projected_carbon_cost_usd,projected_credit_value_usd,projected_total_cost_usd,baseline_total_cost_usd,baseline_emissions_total,optimized_emissions_total,cost_savings_usd,cost_savings_pct,emissions_reduction_total,emissions_reduction_pct,decision_score,primary_objective,notes
util-20260322T180218Z-90f6fa08,Carbon Optimization - CAISO_SANBERNARDINO,2026-03-22 18:02:18 UTC,Util Run 90f6fa08,Batch Compute,5.3999999999999995,18,CAISO_SANBERNARDINO,CAISO_SANBERNARDINO,2026-03-22 11:05:00 PDT,2026-03-23 11:00:00 PDT,2026-03-22 18:05:00 UTC,2026-03-23 18:00:00 UTC,430.9462962962963,0.023182891488425932,CAISO,CAISO,TH_NP15_GEN-APND,0.12518761403749998,0.0,0.0,0.12518761403749998,0.1550785005,3.2799175,2.3271099999999993,0.029890886462500016,19.27468112351268,0.9528075000000005,29.049739818150933,29.049739818150933,carbon,Start at 2026-03-22 11:05:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 19.3% and emissions by 29.0%.
