case_name,run_id,created_at,workload_name,objective_mode,allowed_regions,deadline_hours,latency_requirement,carbon_price_usd_per_ton,clean_energy_credit_usd,electricity_price_adder_pct,avg_electricity_price_usd_per_kwh,pricing_source,pricing_region_code,pricing_node,cost_weight,carbon_weight,recommended_region,recommended_start_time_local,projected_total_cost_usd,optimized_emissions_total,cost_savings_pct,emissions_reduction_pct,status,summary_note
Carbon Optimization - CAISO_SANBERNARDINO,util-20260322T020953Z-26cf2dee,2026-03-22 02:09:53 UTC,Util Run 26cf2dee,carbon,CAISO_SANBERNARDINO,,,0.0,0.0,0.0,0.14999999999999997,Placeholder Price,CAISO_SANBERNARDINO,,0.2,0.8,CAISO_SANBERNARDINO,2026-03-22 09:20:00 PDT,0.36,0.0,0.0,100.0,Recommended,Start at 2026-03-22 09:20:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 0.0% and emissions by 100.0%.
