case_name,run_id,created_at,workload_name,objective_mode,allowed_regions,deadline_hours,latency_requirement,carbon_price_usd_per_ton,clean_energy_credit_usd,electricity_price_adder_pct,avg_electricity_price_usd_per_kwh,pricing_source,pricing_region_code,pricing_node,cost_weight,carbon_weight,recommended_region,recommended_start_time_local,projected_total_cost_usd,optimized_emissions_total,cost_savings_pct,emissions_reduction_pct,status,summary_note
Cost Optimization - CAISO_SANBERNARDINO,util-20260321T224502Z-a30c72cc,2026-03-21 22:45:02 UTC,Util Run a30c72cc,cost,CAISO_SANBERNARDINO,,,0.0,0.0,0.0,0.005287500208333334,CAISO,CAISO,TH_NP15_GEN-APND,0.8,0.2,CAISO_SANBERNARDINO,2026-03-21 15:50:00 PDT,0.012690000499999998,0.0226625,88.7765160326003,98.7344175598342,Recommended,Start at 2026-03-21 15:50:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 88.8% and emissions by 98.7%.
