run_id,case_name,generated_at,workload_name,workload_type,estimated_energy_kwh,estimated_runtime_hours,eligible_regions,recommended_region,recommended_start_time_local,recommended_end_time_local,recommended_start_time_utc,recommended_end_time_utc,avg_grid_emissions_gco2_per_kwh,avg_electricity_price_usd_per_kwh,pricing_source,pricing_region_code,pricing_node,projected_electricity_cost_usd,projected_carbon_cost_usd,projected_credit_value_usd,projected_total_cost_usd,baseline_total_cost_usd,baseline_emissions_total,optimized_emissions_total,cost_savings_usd,cost_savings_pct,emissions_reduction_total,emissions_reduction_pct,decision_score,primary_objective,notes
util-20260321T224502Z-a30c72cc,Cost Optimization - CAISO_SANBERNARDINO,2026-03-21 22:45:02 UTC,Util Run a30c72cc,Batch Compute,2.4,8,CAISO_SANBERNARDINO,CAISO_SANBERNARDINO,2026-03-21 15:50:00 PDT,2026-03-22 15:40:00 PDT,2026-03-21 22:50:00 UTC,2026-03-22 22:40:00 UTC,9.442708333333334,0.005287500208333334,CAISO,CAISO,TH_NP15_GEN-APND,0.012690000499999998,0.0,0.0,0.012690000499999998,0.1130665,1.7906774999999997,0.0226625,0.10037649950000001,88.7765160326003,1.7680149999999997,98.7344175598342,90.76809633804709,cost,Start at 2026-03-21 15:50:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 88.8% and emissions by 98.7%.
