run_id,case_name,generated_at,workload_name,workload_type,estimated_energy_kwh,estimated_runtime_hours,eligible_regions,recommended_region,recommended_start_time_local,recommended_end_time_local,recommended_start_time_utc,recommended_end_time_utc,avg_grid_emissions_gco2_per_kwh,avg_electricity_price_usd_per_kwh,pricing_source,pricing_region_code,pricing_node,projected_electricity_cost_usd,projected_carbon_cost_usd,projected_credit_value_usd,projected_total_cost_usd,baseline_total_cost_usd,baseline_emissions_total,optimized_emissions_total,cost_savings_usd,cost_savings_pct,emissions_reduction_total,emissions_reduction_pct,decision_score,primary_objective,notes
util-20260325T065453Z-09583555,Carbon Optimization - CAISO_SANBERNARDINO,2026-03-25 06:54:53 UTC,Util Run 09583555,Batch Compute,2.4,8,CAISO_SANBERNARDINO,CAISO_SANBERNARDINO,2026-03-25 08:00:00 PDT,2026-03-25 17:55:00 PDT,2026-03-25 15:00:00 UTC,2026-03-26 00:55:00 UTC,0.0,0.0157792759375,CAISO,CAISO,TH_NP15_GEN-APND,0.03787026225,0.0,0.0,0.03787026225,0.06738547799999998,2.383025,0.0,0.029515215749999983,43.800558556548324,2.383025,100.0,100.0,carbon,Start at 2026-03-25 08:00:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 43.8% and emissions by 100.0%.
