run_id,case_name,generated_at,workload_name,workload_type,zip_code,estimated_energy_kwh,estimated_runtime_hours,eligible_regions,recommended_region,resolved_watttime_region,recommended_start_time_local,recommended_end_time_local,recommended_start_time_utc,recommended_end_time_utc,avg_grid_emissions_gco2_per_kwh,avg_electricity_price_usd_per_kwh,carbon_source,pricing_status,pricing_source,pricing_market,pricing_region_code,pricing_node,price_signal_source,projected_electricity_cost_usd,projected_carbon_cost_usd,projected_credit_value_usd,projected_total_cost_usd,baseline_total_cost_usd,baseline_emissions_total,optimized_emissions_total,cost_savings_usd,cost_savings_pct,emissions_reduction_total,emissions_reduction_pct,decision_score,primary_objective,location_lookup_status,coverage_note,notes
util-20260328T001052Z-c5e6be0b,Price Optimization - LDWP,2026-03-28 00:10:52 UTC,Util Run c5e6be0b,Batch Compute,90012,4.0,4,LDWP,LDWP,LDWP,2026-03-27 17:15:00 PDT,2026-03-28 00:55:00 PDT,2026-03-28 00:15:00 UTC,2026-03-28 07:55:00 UTC,1184.05,0.02768671,"historical_pattern_estimate, live_forecast",live_market,CAISO,,LDWP,TH_SP15_GEN-APND,"historical_pattern_estimate, live_forecast",0.11074683999999999,0.0,0.0,0.11074683999999999,0.12803126999999997,4.696383333333333,4.7362,0.01728442999999999,13.500162889894002,-0.03981666666666683,-0.8478155176146218,13.500162889894002,cost,success,"Using live market day-ahead pricing where live rows are available, with historical-pattern extension beyond the live horizon when needed.",Start at 2026-03-27 17:15:00 PDT and deploy in LDWP to reduce cost by 13.5% and emissions by -0.8%.
