run_id,case_name,generated_at,workload_name,recommended_region,recommended_start_time_local,avg_electricity_price_usd_per_kwh,pricing_source,pricing_node,projected_total_cost_usd,optimized_emissions_total,cost_savings_pct,emissions_reduction_pct,status,summary_note
util-20260322T075100Z-6d715e71,Carbon Optimization - CAISO_SANBERNARDINO,2026-03-22 07:51:00 UTC,Util Run 6d715e71,CAISO_SANBERNARDINO,2026-03-22 08:00:00 PDT,0.010902628020833333,CAISO,TH_NP15_GEN-APND,0.026166307249999996,0.0,55.19975372310033,100.0,Recommended,Start at 2026-03-22 08:00:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 55.2% and emissions by 100.0%.
