run_id,case_name,generated_at,workload_name,workload_type,zip_code,estimated_energy_kwh,estimated_runtime_hours,eligible_regions,recommended_region,resolved_watttime_region,recommended_start_time_local,recommended_end_time_local,recommended_start_time_utc,recommended_end_time_utc,avg_grid_emissions_gco2_per_kwh,avg_electricity_price_usd_per_kwh,carbon_source,pricing_status,pricing_source,pricing_market,pricing_region_code,pricing_node,price_signal_source,projected_electricity_cost_usd,projected_carbon_cost_usd,projected_credit_value_usd,projected_total_cost_usd,baseline_total_cost_usd,baseline_emissions_total,optimized_emissions_total,cost_savings_usd,cost_savings_pct,emissions_reduction_total,emissions_reduction_pct,decision_score,primary_objective,location_lookup_status,coverage_note,notes
util-20260327T071004Z-13a4e3a5,Carbon Optimization - CAISO_SANBERNARDINO,2026-03-27 07:10:04 UTC,Util Run 13a4e3a5,Batch Compute,93106,2.4,8,CAISO_SANBERNARDINO,CAISO_SANBERNARDINO,CAISO_SANBERNARDINO,2026-03-27 08:00:00 PDT,2026-03-27 15:55:00 PDT,2026-03-27 15:00:00 UTC,2026-03-27 22:55:00 UTC,335.84687499999995,0.015796286249999996,live_forecast,live_market,CAISO,Day-Ahead,CAISO,TH_NP15_GEN-APND,live_forecast,0.037911086999999996,0.0,0.0,0.037911086999999996,0.08431623749999997,2.1376749999999998,0.8060324999999999,0.04640515049999998,55.037027120665805,1.3316424999999998,62.2939642368461,62.2939642368461,carbon,success,"Using live CAISO pricing where available. Rows beyond the live horizon fell back to fallback pricing. Live price data does not cover the requested optimization horizon, so Util kept live rows only.",Start at 2026-03-27 08:00:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 55.0% and emissions by 62.3%.
