run_id,case_name,region_name,region_code,region_eligible,eligibility_reason,candidate_start_time_local,candidate_end_time_local,avg_grid_emissions_gco2_per_kwh,avg_electricity_price_usd_per_kwh,pricing_source,pricing_node,projected_electricity_cost_usd,projected_carbon_cost_usd,projected_credit_value_usd,projected_total_cost_usd,estimated_emissions_total,latency_class,distance_class,meets_deadline,meets_policy_constraints,rank_by_total_cost,rank_by_emissions,rank_by_balanced_score,selected_by_optimizer
util-20260322T022032Z-b2a973fc,Balanced Optimization - CAISO_SANBERNARDINO,CAISO_SANBERNARDINO,CAISO_SANBERNARDINO,True,Resolved and optimized by current Util run.,2026-03-22 08:00:00 PDT,2026-03-22 15:55:00 PDT,163.62604166666668,0.004935956250000001,CAISO,TH_NP15_GEN-APND,0.011846295,0.0,0.0,0.011846295,0.39270249999999995,,,True,True,1,1,1,True
