run_id,case_name,generated_at,workload_name,workload_type,estimated_energy_kwh,estimated_runtime_hours,eligible_regions,recommended_region,recommended_start_time_local,recommended_end_time_local,recommended_start_time_utc,recommended_end_time_utc,avg_grid_emissions_gco2_per_kwh,avg_electricity_price_usd_per_kwh,pricing_source,pricing_region_code,pricing_node,projected_electricity_cost_usd,projected_carbon_cost_usd,projected_credit_value_usd,projected_total_cost_usd,baseline_total_cost_usd,baseline_emissions_total,optimized_emissions_total,cost_savings_usd,cost_savings_pct,emissions_reduction_total,emissions_reduction_pct,decision_score,primary_objective,notes
util-20260325T221945Z-f9b7e46f,Carbon Optimization - CAISO_SANBERNARDINO,2026-03-25 22:19:45 UTC,Util Run f9b7e46f,Batch Compute,2.4,8,CAISO_SANBERNARDINO,CAISO_SANBERNARDINO,2026-03-25 15:20:00 PDT,2026-03-26 15:05:00 PDT,2026-03-25 22:20:00 UTC,2026-03-26 22:05:00 UTC,199.48541666666665,0.011042684583333332,CAISO,CAISO,TH_NP15_GEN-APND,0.026502443,0.0,0.0,0.026502443,0.06387599299999999,1.7147824999999999,0.4787649999999999,0.03737354999999999,58.509540509217594,1.2360175,72.08013261157028,72.08013261157028,carbon,Start at 2026-03-25 15:20:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 58.5% and emissions by 72.1%.
