run_id,case_name,generated_at,workload_name,recommended_region,recommended_start_time_local,avg_electricity_price_usd_per_kwh,pricing_source,pricing_node,projected_total_cost_usd,optimized_emissions_total,cost_savings_pct,emissions_reduction_pct,status,summary_note
util-20260325T221945Z-f9b7e46f,Carbon Optimization - CAISO_SANBERNARDINO,2026-03-25 22:19:45 UTC,Util Run f9b7e46f,CAISO_SANBERNARDINO,2026-03-25 15:20:00 PDT,0.011042684583333332,CAISO,TH_NP15_GEN-APND,0.026502443,0.4787649999999999,58.509540509217594,72.08013261157028,Recommended,Start at 2026-03-25 15:20:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 58.5% and emissions by 72.1%.
