case_name,run_id,created_at,workload_name,objective_mode,allowed_regions,deadline_hours,latency_requirement,carbon_price_usd_per_ton,clean_energy_credit_usd,electricity_price_adder_pct,avg_electricity_price_usd_per_kwh,pricing_source,pricing_region_code,pricing_node,cost_weight,carbon_weight,recommended_region,recommended_start_time_local,projected_total_cost_usd,optimized_emissions_total,cost_savings_pct,emissions_reduction_pct,status,summary_note
Carbon Optimization - CAISO_SANBERNARDINO,util-20260325T221945Z-f9b7e46f,2026-03-25 22:19:45 UTC,Util Run f9b7e46f,carbon,CAISO_SANBERNARDINO,,,0.0,0.0,0.0,0.011042684583333332,CAISO,CAISO,TH_NP15_GEN-APND,0.0,1.0,CAISO_SANBERNARDINO,2026-03-25 15:20:00 PDT,0.026502443,0.4787649999999999,58.509540509217594,72.08013261157028,Recommended,Start at 2026-03-25 15:20:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 58.5% and emissions by 72.1%.
