run_id,case_name,generated_at,workload_name,workload_type,estimated_energy_kwh,estimated_runtime_hours,eligible_regions,recommended_region,recommended_start_time_local,recommended_end_time_local,recommended_start_time_utc,recommended_end_time_utc,avg_grid_emissions_gco2_per_kwh,projected_electricity_cost_usd,projected_carbon_cost_usd,projected_credit_value_usd,projected_total_cost_usd,baseline_total_cost_usd,baseline_emissions_total,optimized_emissions_total,cost_savings_usd,cost_savings_pct,emissions_reduction_total,emissions_reduction_pct,decision_score,primary_objective,notes
util-20260321T215107Z-59684161,Cost Optimization - CAISO_SANBERNARDINO,2026-03-21 21:51:07 UTC,Util Run 59684161,Batch Compute,2.4,8,CAISO_SANBERNARDINO,CAISO_SANBERNARDINO,2026-03-21 14:55:00 PDT,2026-03-22 14:45:00 PDT,2026-03-21 21:55:00 UTC,2026-03-22 21:45:00 UTC,10.4375,0.01538373775,0.0,0.0,0.01538373775,0.10949810849999997,1.5142799999999998,0.025049999999999996,0.09411437074999997,85.95068174168506,1.4892299999999998,98.34574847452254,88.42969508825256,cost,Start at 2026-03-21 14:55:00 PDT and deploy in CAISO_SANBERNARDINO to reduce cost by 86.0% and emissions by 98.3%.
