run_id,case_name,generated_at,workload_name,recommended_region,recommended_start_time_local,avg_electricity_price_usd_per_kwh,pricing_source,pricing_node,projected_total_cost_usd,optimized_emissions_total,cost_savings_pct,emissions_reduction_pct,status,summary_note
util-20260327T024918Z-947f888a,Carbon Optimization - NYISO_NYC,2026-03-27 02:49:18 UTC,Util Run 947f888a,NYISO_NYC,2026-03-26 22:50:00 PDT,0.14999999999999997,Placeholder Price,,0.35999999999999993,2.1464274999999997,1.5419764230904952e-14,1.2989297251313408,Recommended,Start at 2026-03-26 22:50:00 PDT and deploy in NYISO_NYC to reduce cost by 0.0% and emissions by 1.3%.
