case_name,run_id,created_at,workload_name,objective_mode,allowed_regions,deadline_hours,latency_requirement,carbon_price_usd_per_ton,clean_energy_credit_usd,electricity_price_adder_pct,avg_electricity_price_usd_per_kwh,pricing_source,pricing_region_code,pricing_node,cost_weight,carbon_weight,recommended_region,recommended_start_time_local,projected_total_cost_usd,optimized_emissions_total,cost_savings_pct,emissions_reduction_pct,status,summary_note
Carbon Optimization - LDWP,util-20260327T043000Z-21a8e52b,2026-03-27 04:30:00 UTC,Util Run 21a8e52b,carbon,LDWP,,,0.0,0.0,0.0,0.005028854166666667,CAISO,LDWP,TH_SP15_GEN-APND,0.0,1.0,LDWP,2026-03-27 08:35:00 PDT,0.01206925,2.1964775,81.61132707209627,20.650642496143572,Recommended,Start at 2026-03-27 08:35:00 PDT and deploy in LDWP to reduce cost by 81.6% and emissions by 20.7%.
